"TIME.sk","CONFIRMED.sk","RECOVERED.sk","DEATHS.sk","ACTIVE.sk","DATE.spb","CONFIRMED.spb","RECOVERED.spb","ACTIVE.spb","IN_HOSPITALS.spb","HOSPITALIZED_TODAY.spb","PCR_TESTS","V1.CS","V1.TODAY","V2.CS","V2.TODAY","V.REMAINING","DESIGNATED_BEDS","VENT","VR1.CS","VR1.TODAY","VR2.CS","VR2.TODAY","FREE_BEDS","OCCUPIED_BEDS_CALCULATED","WEEKLY.REPORTS.BEDS_OCCUPIED.hard","WEEKLY.REPORTS.BEDS_OCCUPIED.mid","WEEKLY.REPORTS.BEDS_OCCUPIED.lite","WEEKLY.REPORTS.BEDS_FREE","WEEKDAY.num","WEEKDAY.ru","WEEKDAY.en"
"2020-10-24 10:30:00",713,401,37,16836,"2020-10-24",NA,NA,NA,NA,483,37748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-10-25 10:30:00",709,387,25,17133,"2020-10-25",NA,NA,NA,NA,546,30074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,4502,471,315,7,"вс","Sun"
"2020-10-26 10:40:00",715,390,0,17458,"2020-10-26",NA,NA,NA,NA,395,21663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-10-27 10:40:00",721,403,47,17729,"2020-10-27",NA,NA,NA,NA,354,33424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-10-28 10:40:00",727,415,57,17984,"2020-10-28",NA,NA,NA,NA,642,38326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-10-29 11:40:00",758,424,34,18284,"2020-10-29",NA,NA,NA,NA,625,38424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-10-30 10:40:00",801,417,36,18632,"2020-10-30",NA,NA,NA,NA,620,36176,NA,NA,NA,NA,NA,7713,NA,NA,NA,NA,NA,1625,6088,NA,NA,NA,NA,5,"пт","Fri"
"2020-10-31 10:40:00",854,441,42,19003,"2020-10-31",NA,NA,NA,NA,618,37870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-01 10:40:00",896,457,29,19413,"2020-11-01",NA,NA,NA,NA,639,33949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,4799,486,1000,7,"вс","Sun"
"2020-11-02 10:50:00",923,449,1,19886,"2020-11-02",NA,NA,NA,NA,451,21507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-11-03 10:40:00",944,484,59,20287,"2020-11-03",NA,NA,NA,NA,487,30663,NA,NA,NA,NA,NA,7913,NA,NA,NA,NA,NA,1475,6438,NA,NA,NA,NA,2,"вт","Tue"
"2020-11-04 10:40:00",1031,527,66,20725,"2020-11-04",NA,NA,NA,NA,707,36323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-11-05 10:40:00",1093,523,26,21269,"2020-11-05",NA,NA,NA,NA,658,34319,NA,NA,NA,NA,NA,8653,NA,NA,NA,NA,NA,803,7850,NA,NA,NA,NA,4,"чт","Thu"
"2020-11-06 11:00:00",1171,563,54,21823,"2020-11-06",NA,NA,NA,NA,682,44536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-11-07 10:40:00",1258,651,53,22377,"2020-11-07",NA,NA,NA,NA,807,40210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-08 10:50:00",1331,605,31,23072,"2020-11-08",NA,NA,NA,NA,806,34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,6379,570,-642,7,"вс","Sun"
"2020-11-09 10:50:00",1403,712,19,23744,"2020-11-09",NA,NA,NA,NA,652,25651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-11-10 11:10:00",1485,751,62,24416,"2020-11-10",NA,NA,NA,NA,556,32887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-11-11 11:00:00",1574,780,74,25136,"2020-11-11",NA,NA,NA,NA,769,34561,NA,NA,NA,NA,NA,9613,NA,NA,NA,NA,NA,605,9008,NA,NA,NA,NA,3,"ср","Wed"
"2020-11-12 10:40:00",1667,839,68,25896,"2020-11-12",NA,NA,NA,NA,790,39930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-11-13 10:50:00",1756,912,61,26679,"2020-11-13",NA,NA,NA,NA,854,40187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-11-14 11:00:00",1852,943,64,27524,"2020-11-14",NA,NA,NA,NA,840,41645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-15 11:00:00",1944,937,41,28490,"2020-11-15",NA,NA,NA,NA,823,36069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,6920,833,768,7,"вс","Sun"
"2020-11-16 10:40:00",2039,1070,0,29459,"2020-11-16",NA,NA,NA,NA,570,24718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-11-17 10:30:00",2130,1098,69,30422,"2020-11-17",NA,NA,NA,NA,520,36097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-11-18 11:20:00",2215,1168,71,31398,"2020-11-18",NA,NA,NA,NA,825,34144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-11-19 10:40:00",2312,1201,72,32437,"2020-11-19",NA,NA,NA,NA,790,39789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-11-20 11:00:00",2394,1229,63,33539,"2020-11-20",NA,NA,NA,NA,783,43237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-11-21 10:50:00",2476,1275,70,34670,"2020-11-21",NA,NA,NA,NA,799,43103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-22 10:30:00",2668,1335,57,35946,"2020-11-22",NA,NA,NA,NA,737,38023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052,6658,784,752,7,"вс","Sun"
"2020-11-23 10:40:00",2926,1449,20,37403,"2020-11-23",NA,NA,NA,NA,593,26468,NA,NA,NA,NA,NA,10846,NA,NA,NA,NA,NA,878,9968,NA,NA,NA,NA,1,"пн","Mon"
"2020-11-24 10:40:00",3179,1628,80,38874,"2020-11-24",NA,NA,NA,NA,566,33683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-11-25 10:40:00",3421,1769,85,40441,"2020-11-25",NA,NA,NA,NA,917,32994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-11-26 10:40:00",3669,1862,79,42169,"2020-11-26",NA,NA,NA,NA,826,39785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-11-27 10:40:00",3687,1898,63,43895,"2020-11-27",NA,NA,NA,NA,826,38407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-11-28 10:30:00",3695,1991,70,45529,"2020-11-28",NA,NA,NA,NA,884,39849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-11-29 10:30:00",3701,1835,62,47333,"2020-11-29",NA,NA,NA,NA,874,37043,NA,NA,NA,NA,NA,10846,NA,NA,NA,NA,NA,822,10024,2153,6742,689,662,7,"вс","Sun"
"2020-11-30 10:40:00",3691,1830,20,49174,"2020-11-30",NA,NA,NA,NA,567,24218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-12-01 11:00:00",3697,1890,85,50896,"2020-12-01",NA,NA,NA,NA,597,31487,NA,NA,NA,NA,NA,10901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-12-02 10:40:00",3684,1873,82,52625,"2020-12-02",NA,NA,NA,NA,896,34076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-12-03 11:00:00",3692,2940,69,53308,"2020-12-03",NA,NA,NA,NA,827,41108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-12-04 11:00:00",3694,2437,57,54508,"2020-12-04",NA,NA,NA,NA,817,39802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-12-05 11:00:00",3726,3117,58,55059,"2020-12-05",NA,NA,NA,NA,823,42810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-12-06 11:20:00",3753,1903,47,56862,"2020-12-06",NA,NA,NA,NA,859,36736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2249,7144,774,134,7,"вс","Sun"
"2020-12-07 10:50:00",3741,697,31,59875,"2020-12-07",NA,NA,NA,NA,703,26499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-12-08 11:10:00",3734,1811,86,61712,"2020-12-08",NA,NA,NA,NA,612,34775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-12-09 11:50:00",3761,1921,83,63469,"2020-12-09",4402,3239,62055,6385,933,35752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-12-10 11:10:00",3774,1918,79,65246,"2020-12-10",5144,2451,63410,6311,850,44588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-12-11 11:00:00",3779,2380,69,66576,"2020-12-11",4592,2380,65473,6599,881,44511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-12-12 11:00:00",3776,2369,79,67904,"2020-12-12",4247,2369,66625,6487,893,39681,NA,NA,NA,NA,NA,11151,NA,NA,NA,NA,NA,834,10317,NA,NA,NA,NA,6,"сб","Sat"
"2020-12-13 11:00:00",3768,2151,67,69454,"2020-12-13",1338,2151,67726,6490,886,40525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292,7113,740,406,7,"вс","Sun"
"2020-12-14 11:00:00",3771,1903,64,71258,"2020-12-14",1418,909,NA,NA,736,26950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-12-15 11:20:00",3765,1886,72,73065,"2020-12-15",4459,1252,68453,6672,649,31533,NA,NA,NA,NA,NA,11151,NA,NA,NA,NA,NA,431,10720,NA,NA,NA,NA,2,"вт","Tue"
"2020-12-16 11:20:00",3758,3168,69,73586,"2020-12-16",4106,3168,69329,6803,1033,35593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-12-17 11:00:00",3763,3066,79,74204,"2020-12-17",4371,3066,68725,6800,966,41035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-12-18 11:00:00",3757,3050,84,74827,"2020-12-18",4636,3050,71724,6789,979,40636,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-12-19 10:50:00",3754,3025,75,75481,"2020-12-19",4025,3025,70501,5146,913,45108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-12-20 11:10:00",3759,2326,73,76841,"2020-12-20",1005,2326,71270,5047,893,39838,674,143,NA,NA,NA,10145,NA,NA,NA,NA,NA,386,9759,2444,7448,612,47,7,"вс","Sun"
"2020-12-21 11:00:00",3752,1870,77,78646,"2020-12-21",962,668,NA,NA,751,28925,1035,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-12-22 11:00:00",3760,1899,82,80425,"2020-12-22",4178,1596,71890,5173,632,31435,1545,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-12-23 11:00:00",3749,2617,75,81482,"2020-12-23",3505,2617,72255,5286,974,35258,2171,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-12-24 11:10:00",3756,2653,72,82513,"2020-12-24",4733,2653,73000,5137,903,35289,3028,857,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2020-12-25 11:20:00",3751,3034,76,83154,"2020-12-25",4158,3034,73828,4942,1028,43110,3879,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2020-12-26 11:00:00",3755,3906,82,82921,"2020-12-26",3904,3906,73536,4857,936,42458,4180,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2020-12-27 11:00:00",3761,3128,74,83480,"2020-12-27",3492,3128,73849,4895,916,37890,4268,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2547,7232,679,717,7,"вс","Sun"
"2020-12-28 10:40:00",3748,2248,75,84905,"2020-12-28",NA,NA,NA,NA,773,22338,4898,630,NA,NA,NA,11925,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2020-12-29 10:50:00",3757,2109,79,86474,"2020-12-29",3845,2109,74223,4875,694,33149,5357,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2020-12-30 10:45:00",3764,4278,78,85882,"2020-12-30",4298,4278,73667,4805,851,34763,5870,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2020-12-31 11:00:00",3758,3573,84,85983,"2020-12-31",NA,NA,NA,NA,881,39161,5927,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2021-01-01 12:10:00",3746,3058,75,86596,"2021-01-01",1554,3058,73082,4470,869,32611,5942,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2021-01-02 11:30:00",3742,945,76,89317,"2021-01-02",888,945,73087,4475,638,16777,6066,124,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2021-01-03 11:00:00",3738,906,80,92069,"2021-01-03",1579,906,72977,4475,570,13183,6269,203,262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2381,6778,569,2050,7,"вс","Sun"
"2021-01-04 11:00:00",3657,1626,79,94021,"2021-01-04",1797,1624,NA,NA,690,10902,7014,745,262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2021-01-05 11:00:00",3649,1729,73,95868,"2021-01-05",2195,1729,72944,4658,717,16253,8067,1053,262,0,14625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2021-01-06 11:00:00",3341,1788,58,97363,"2021-01-06",1581,1788,72778,4697,792,20837,9347,1280,269,7,13345,NA,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2021-01-07 11:15:00",3005,1836,69,98463,"2021-01-07",2140,1836,72540,4775,794,21800,10127,780,269,0,12565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2021-01-08 11:15:00",3017,1756,55,99669,"2021-01-08",1163,1756,72286,4913,799,18651,11597,1470,344,75,11095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"пт","Fri"
"2021-01-09 11:00:00",3006,1641,69,100965,"2021-01-09",2033,1641,71890,4848,725,20297,13007,1410,384,40,9685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2021-01-10 11:30:00",3010,2684,50,101241,"2021-01-10",2141,2686,72576,4880,698,25602,13692,685,384,0,9000,NA,NA,NA,NA,NA,NA,NA,NA,2370,7078,559,1771,7,"вс","Sun"
"2021-01-11 11:15:00",3004,1873,42,102330,"2021-01-11",1505,1873,NA,NA,670,25340,15352,1660,630,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"пн","Mon"
"2021-01-12 11:00:00",2731,1258,68,103735,"2021-01-12",3609,1258,71218,4831,596,29983,17025,1673,1099,469,25667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"вт","Tue"
"2021-01-13 11:00:00",3003,3425,78,103235,"2021-01-13",4205,3425,70619,4669,823,37389,18477,1452,1795,696,24215,12488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2021-01-14 11:40:00",3041,3551,83,102642,"2021-01-14",4011,3551,70372,4603,785,38105,19885,1408,2592,797,22807,12488,NA,NA,NA,NA,NA,2963,9525,NA,NA,NA,NA,4,"чт","Thu"
"2021-01-15 11:00:00",3094,3915,72,101749,"2021-01-15",3274,3915,69804,4558,750,36812,21872,1987,3475,883,20820,12488,NA,NA,NA,NA,NA,3160,9328,NA,NA,NA,NA,5,"пт","Fri"
"2021-01-16 11:10:00",3253,3625,67,101310,"2021-01-16",3636,3625,69002,4405,718,36812,22349,477,3913,438,20343,12488,372,NA,NA,NA,NA,3233,9255,NA,NA,NA,NA,6,"сб","Sat"
"2021-01-17 11:00:00",3316,3072,59,101495,"2021-01-17",1233,3072,68602,4479,710,28134,22489,140,3967,54,20203,12488,367,NA,NA,NA,NA,3024,9464,2103,6651,486,2648,7,"вс","Sun"
"2021-01-18 11:10:00",3287,1168,55,103559,"2021-01-18",1095,1138,NA,NA,493,16389,24817,2328,4537,570,17875,12488,NA,NA,NA,NA,NA,3087,9401,NA,NA,NA,NA,1,"пн","Mon"
"2021-01-19 11:10:00",3281,2259,69,104512,"2021-01-19",2903,2259,67803,4556,463,21478,27499,2682,4986,449,15193,12488,NA,NA,NA,NA,NA,3346,9142,NA,NA,NA,NA,2,"вт","Tue"
"2021-01-20 11:00:00",3347,2855,72,104932,"2021-01-20",4006,2885,67493,4470,676,26700,30159,2660,5367,381,12533,12488,NA,NA,NA,NA,NA,3577,8911,NA,NA,NA,NA,3,"ср","Wed"
"2021-01-21 11:00:00",3112,4194,79,103771,"2021-01-21",3400,4194,66752,4445,565,31108,32453,2294,5590,223,19239,NA,NA,NA,NA,NA,NA,3770,NA,NA,NA,NA,NA,4,"чт","Thu"
"2021-01-22 11:00:00",3104,4696,59,102120,"2021-01-22",3195,4696,65212,4339,607,30753,35031,2578,5643,53,31511,12538,NA,NA,NA,NA,NA,4088,8450,NA,NA,NA,NA,5,"пт","Fri"
"2021-01-23 11:00:00",3056,4205,73,100898,"2021-01-23",3052,4205,63731,4317,611,30798,35920,889,5677,34,40922,12538,NA,NA,NA,NA,NA,4137,8401,2006,5844,408,3630,6,"сб","Sat"
"2021-01-24 11:00:00",2929,2260,61,101506,"2021-01-24",725,2260,63362,4272,489,25364,36225,305,5801,134,40667,12538,328,NA,NA,NA,NA,4049,8489,NA,NA,NA,NA,7,"вс","Sun"
"2021-01-25 11:00:00",2116,899,59,102664,"2021-01-25",436,899,NA,NA,373,14958,39441,3216,6687,886,NA,12538,NA,NA,NA,NA,NA,4059,8479,NA,NA,NA,NA,1,"пн","Mon"
"2021-01-26 11:10:00",1510,2422,58,101694,"2021-01-26",2928,2422,61971,4380,415,19072,43542,4101,7761,1074,37850,12538,NA,NA,NA,NA,NA,4280,8258,NA,NA,NA,NA,2,"вт","Tue"
"2021-01-27 11:20:00",1813,5795,70,97642,"2021-01-27",2761,5795,58805,4344,593,24302,49408,5866,8860,1099,37734,12538,NA,NA,NA,NA,NA,4576,7962,NA,NA,NA,NA,3,"ср","Wed"
"2021-01-28 11:10:00",2128,4124,69,95577,"2021-01-28",2621,4124,56869,4228,521,30741,56068,6660,9691,1101,37474,12538,NA,NA,NA,NA,NA,4665,7873,NA,NA,NA,NA,4,"чт","Thu"
"2021-01-29 11:40:00",2284,3628,51,94182,"2021-01-29",2122,3628,55317,4219,610,29385,61894,5896,11150,1459,43348,12538,NA,NA,NA,NA,NA,4944,7594,NA,NA,NA,NA,5,"пт","Fri"
"2021-01-30 11:00:00",2512,3409,64,93221,"2021-01-30",1314,3409,53910,4226,498,28675,64812,2918,12221,1071,40430,12538,NA,NA,NA,NA,NA,5029,7509,NA,NA,NA,NA,6,"сб","Sat"
"2021-01-31 10:40:00",2160,1437,47,93897,"2021-01-31",992,1437,53427,3989,546,23093,66060,1248,12588,367,39182,12538,287,NA,NA,NA,NA,4889,7649,1867,5204,336,4481,7,"вс","Sun"
"2021-02-01 11:00:00",1842,1273,53,94413,"2021-02-01",926,1273,NA,NA,335,12771,72334,6274,15027,2439,37498,12538,NA,NA,NA,NA,NA,4955,7583,NA,NA,NA,NA,1,"пн","Mon"
"2021-02-02 11:20:00",1484,1924,65,93908,"2021-02-02",2792,1924,51729,4098,343,13835,78954,6620,16845,1818,42173,12538,NA,NA,NA,NA,NA,5146,7392,NA,NA,NA,NA,2,"вт","Tue"
"2021-02-03 11:20:00",1916,3627,55,92142,"2021-02-03",2487,3627,50014,4057,549,21275,86479,7525,18280,1435,46168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"ср","Wed"
"2021-02-04 11:00:00",1571,3153,53,90507,"2021-02-04",2154,3153,48975,4001,491,26922,94463,7984,19609,1329,48579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"чт","Thu"
"2021-02-05 11:15:00",1463,3012,38,88920,"2021-02-05",1868,3012,48222,3889,436,25942,102304,7841,21417,1808,54598,12538,NA,NA,NA,NA,NA,5637,6901,NA,NA,NA,NA,5,"пт","Fri"
"2021-02-06 11:00:00",1248,2472,45,87651,"2021-02-06",2466,2472,46796,3789,421,25203,106894,4590,21891,474,74263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"сб","Sat"
"2021-02-07 11:00:00",1175,2339,39,86448,"2021-02-07",1316,2339,46509,3806,384,22838,109085,2191,22007,116,72072,11950,284,NA,NA,NA,NA,5071,6879,1660,4703,213,4774,7,"вс","Sun"
